,Timestamp (UTC),M(mm)@5cm,M(mm)@15cm,M(mm)@25cm,M(mm)@35cm,M(mm)@45cm,M(mm)@55cm,M(mm)@65cm,M(mm)@75cm,M(mm)@85cm,T(C)@5cm,T(C)@15cm,T(C)@25cm,T(C)@35cm,T(C)@45cm,T(C)@55cm,T(C)@65cm,T(C)@75cm,T(C)@85cm,S(vic)@5cm,S(vic)@15cm,S(vic)@25cm,S(vic)@35cm,S(vic)@45cm,S(vic)@55cm,S(vic)@65cm,S(vic)@75cm,S(vic)@85cm,Radio,Sensor,Field,total,pct
10,4/25/2018 17:30:00,17.7468,16.0713,9.957880000000001,10.1877,8.66651,9.99382,8.42002,5.69171,9.611369999999999,25.15279,22.19021,21.052329999999998,20.79786,20.859029999999997,20.98796,21.731479999999998,21.97616,21.76621,994.9249300000001,903.01599,962.7050199999999,901.77173,874.92853,867.02051,895.11591,953.34119,1005.58698,ASR-8154,B2I3N1,S,62.630190000000006,12.526038
11,4/25/2018 18:00:00,10.87111,16.198520000000002,10.73199,9.712060000000001,8.162360000000001,9.71119,8.757760000000001,8.12027,9.61215,25.72365,22.68076,22.012079999999997,21.2397,21.18714,21.479779999999998,21.67955,21.22366,21.69629,1111.69397,950.8521699999999,964.4953,914.7683099999999,886.67841,848.11511,1019.48499,1292.93994,1434.42004,ASR-8156,B2I3N3,S,55.67604,11.135208
12,4/25/2018 15:30:00,6.5024,7.60495,11.11965,5.6478,5.6034,6.07683,4.78287,5.45555,7.610360000000001,21.587310000000002,20.82295,21.60744,21.3575,21.414460000000002,21.72265,21.58152,21.5867,21.3535,987.39099,998.6886,806.9809,929.302,924.3101800000001,907.6483800000001,837.8985,805.21973,910.40851,ASR-8157,B4I3N1,S,36.4782,7.295640000000001
13,4/25/2018 15:30:00,7.100289999999999,7.239160000000001,9.2274,8.3989,8.4663,5.96985,5.53373,4.33305,6.59255,20.88477,20.0875,20.72682,21.11127,21.24222,21.102929999999997,21.905820000000002,21.44256,21.007939999999998,946.24011,1046.90405,1001.42798,1017.51898,942.3707300000001,1022.64301,1155.43396,1276.29504,1227.74695,ASR-8158,B2I3N3,N,40.432050000000004,8.08641
14,4/25/2018 19:00:00,14.661179999999998,8.55813,10.88429,7.15975,6.92714,8.966330000000001,6.36471,5.24836,10.33119,26.60773,23.69639,21.755370000000003,21.72259,21.45711,22.01994,21.56754,20.9723,21.39303,922.3861099999999,905.29169,878.14441,923.57288,952.5952800000001,838.80377,922.8087800000001,1011.034,853.27667,ASR-8161,B4I3N2,S,48.190490000000004,9.638098000000001
15,4/25/2018 17:30:00,8.000060000000001,10.614189999999999,11.9363,8.8533,7.78247,7.226139999999999,7.40429,4.56254,5.63965,25.3192,21.9482,20.99437,20.24727,20.734270000000002,20.5167,20.66741,20.98787,21.03022,1147.38,977.4290800000001,942.6936,981.7697800000001,950.1436199999999,964.87329,938.7633099999999,1045.11804,1079.57898,ASR-8115,B4I3N2,N,47.186319999999995,9.437263999999999
16,4/25/2018 15:30:00,6.22283,13.964129999999999,10.34636,9.088980000000001,7.15612,9.01295,5.8463400000000005,9.66917,7.563060000000001,20.83628,19.5674,19.63695,20.6551,20.915860000000002,20.77821,21.55517,21.45291,21.34725,1210.823,906.86542,990.7901,921.38409,1010.7150300000001,907.3858,1016.78802,827.95612,964.1077300000001,ASR-8106,B2I3N5,N,46.778420000000004,9.355684
17,4/25/2018 15:00:00,4.913869999999999,7.09978,4.66148,7.15102,7.84426,7.06245,5.08094,5.68294,8.20769,21.66921,19.999660000000002,20.91544,21.76285,21.88895,22.06121,21.87265,21.70121,22.129739999999998,1005.7769800000001,976.7520099999999,1253.52295,1036.03503,929.2061199999999,937.16302,1093.7199699999999,1284.26794,1287.20801,ASR-8152,B4I3N5,S,31.670409999999997,6.3340819999999995
18,4/25/2018 18:00:00,8.300839999999999,12.86855,15.517779999999998,8.77818,8.98232,9.39207,8.53916,8.252410000000001,9.08367,26.63835,22.69654,21.9375,21.43536,21.3255,21.584220000000002,20.982879999999998,20.66133,20.586029999999997,1056.5629900000001,1060.39197,1243.33301,1321.24902,1258.5090300000002,1188.10803,1156.125,1253.73999,1258.5720199999998,ASR-8159,B3I3N5,N,54.447669999999995,10.889534
19,4/25/2018 15:00:00,12.486310000000001,9.09447,7.72394,6.740660000000001,6.90954,5.75201,5.43135,3.0601599999999998,3.8117400000000004,21.79337,20.14572,20.738670000000003,21.44483,21.95458,21.87432,21.514860000000002,21.76857,21.110229999999998,905.4019199999999,895.6383099999999,977.7991900000001,1017.2670300000001,1022.9680199999999,968.11188,843.2949800000001,691.29108,828.4096099999999,ASR-8168,B2I3N5,S,42.95492,8.590984
